CT Hotel ID,AVERAGE_PRICE_DIFFERENCE
710746,500
709229,1100.007714
81704,500
316897,529
377330,825
710822,99.9975
730119,200
1358080,214.501304
711251,611
718189,350
41206,363.00726
743692,93.5
386799,1499.999625
707491,500.000833
42791,704
318486,629.997583
318365,1537.987902
708512,200.0
870666,299.987157
41874,300
388789,180
318628,501
715178,500
375514,400
165931,2805.00408
388013,300.005833
377136,638.008416
707667,329.992314
731633,699.999825
1361838,1000
380700,124.98827904
758574,500.000833
717668,330
200976,2500
41112,925
709045,300
41286,2000.00125
719479,550
385113,600.012
171500,900.004166
320455,500
40208,1
383293,100
778354,850
716440,1000
334399,625
314660,1057
740450,500
717918,1400
1352702,275.0055
743138,1201.003595
297440,290
354622,700.009166
866116,800
313862,26999.99325
374804,3008.4
720611,1230.253176
753406,7500
377666,200
50700,199.995
721640,980.005314
317378,499.999875
423689,130
732204,1965.153588
42855,1000
717202,299.999925
159228,1430
40060,1016.4
1341022,350
725398,2436.50588235
380317,799.7
1361910,1000
355082,220
40769,549.999583
314684,99
41610,700
741642,154.0125
42878,399.99
721598,901
42753,550.001985
165513,657
423695,700
354964,700
41726,1099
319597,550.0001265
44745,330.00561
1351534,1699.997499
723461,300
710529,1000.001666
739060,490
378774,200.004
314469,300.003335
977920,330
1360936,1300
708166,1460.79746835
719801,500
45177,2200.015428
41085,500.995734
713804,499.999875
732170,200
710840,400
1352788,347.003342
723703,200
1339578,110.0022
50867,261.8
377369,577.492229
332314,399.003358
42899,2200
717299,1100
987954,165
1338278,550
725179,880.001668
707862,549.999583
1356552,1000.001666
52432,800
708077,200
722643,1299.992744
721898,1000
717176,1364
160606,500.000833
317278,300.005833
50783,499.995714
388114,600
716160,496.986666667
377625,1000.001666
738680,286.00572
713703,1815
870432,401
711283,1100.025
387059,220.0044
42181,1154.994528
171460,999.99423
211040,400.002379
171576,1999.99890022
389131,700
1328156,1399.991666
211543,1691.000153
719142,440
753330,500
42043,4000.008987
378814,200
354149,600
1328724,360
329743,410.993934
1353126,800.00606598
42423,550
724526,460
709174,74.999545
42164,2500
40606,1864.5
718336,1925.005207
1360584,450
711277,274.98563179
738658,2395.793437
1331086,8
1360448,589.99492
714870,4012.803426
866216,500
41430,1100
868938,220
389331,200
730151,500
297919,200
711122,1588
717170,899.999775
707537,330
711880,879.991333
377709,350
52429,340.995508
720208,500
42452,1000.002507
1330626,500.01
314324,800
41363,800
1341694,300
389133,440.002333
707752,300
718087,230.234244
716959,1209.996416
724885,600
40719,500
386757,1429.9990925
353800,200.008333
41700,6000.00416319
746766,399.993714
42808,0.0232720000004
380246,1099.993428
1328504,769.994083
711266,1100
41942,899.99973
355299,1000
313742,499.995714
1325724,699
724500,300
1350594,3050
1361850,500.004
707354,300
42292,756.661083
380866,400.003333
1324660,2250
315150,737.989581
1360232,660
377374,329.992865
1343886,64.994207
380278,163.996709
165691,1500
353660,770
1332084,60.0012
1327608,1500.001428
711544,500
388119,499.99989
868470,2800
716145,750.007916
51414,1000
388133,84
353559,999.9875
319553,549.994335
317158,549.996714
384356,700
384073,950
865776,99.998332
41255,1000
718409,329.99175
1357204,1050
327898,432
387019,483.988219
1341430,220.0044
211452,499.999801
725070,400
42160,1028
713623,1000.005714
955790,910
713283,1100.994919
41385,499.995714
745996,299.9925
381487,881
709264,500.000833
1360138,300.006
42388,1236
387777,2000.0
314555,2500
725037,125
380927,1766.00785746
716403,267.541502
42947,599.998333
335000,150
385576,250.99089
725639,499.999875
714221,200
40642,58.896855
388337,550
1328712,220.0044
379344,999.991428
319396,1182.50049995
334780,1000.001666
708522,549.996714
713812,438.9
720146,400
1360572,500
330889,880.017999
165944,56.00112
211377,299.999925
742668,1430
378222,4730
717593,439.994514
710063,555
708770,2174.003902
314442,2200
329898,100.010833
41490,1749.995712
383510,499
737644,500
40157,1650.0005775
711801,800.004615
712626,170.0
312940,244.994996
42695,500.000175
385934,466.4
723895,165
865750,200
328223,600.0048
382656,999.002836
388684,300
737520,1350
40724,699.9875
713020,2013.01217071
730210,499.9875
1345106,36001.0
711842,548.9
40779,450.002083
42153,500.000175
123357,660.00528
710465,1200
165806,1100
315897,431.994354
331211,330.018416
42138,556
41921,399.003358
40592,850
42128,1000
717180,800
871008,125
1324474,1530
1361538,100
725861,500
318767,1760
40271,300
378640,219.9945
1357388,1000
1331982,0.00174999999035
707797,300.0
730057,1320.020332
718559,200
724278,246.4
353541,400.008
712314,2187.5
171424,349.99125
327354,1000
355223,160
715089,490
385136,1320
723519,2200
41603,186.125
380314,444
42538,715.018068
40894,396
353943,1500
1326306,2000
310300,124.996875
334880,500.01
729401,750
309720,356.1
710935,397.003408
886914,2061.388464
1360318,1499.989166
380775,1000
737684,2622.0
741126,439.994514
871026,329.992314
713480,1499
41167,100.000619
729671,501.000808
354689,875
722030,900.000675
40228,500
81690,9499.992666
40007,1625.00629975
707562,421.882352941
722118,99.998453
317843,499.997115
161997,1000
40993,500
714042,385.003708
719805,1001.001641
385513,1650
42195,1499.9985
159709,400.003333
41950,1950.010821
712163,330
329981,300.001776
1331062,1099.999166
51587,328.906578
51415,1000.005712
333882,200
383672,500
387800,1861.193469
715062,92.4
741244,150
353439,220.021166
389788,250
707929,350
314064,200
718891,870.053333333
711406,200.0125
1360342,1500.006429
714939,770
745998,1100
378453,533
40934,300
40312,500.01
330082,269.899919
724823,110
166011,1500.002858
707850,1851.000102
1358258,43.745573
79337,999.9875
387256,450
710630,300.99581
1340884,210
1361248,400.008
382529,500
731652,500.99581
729851,1700.99957475
41452,400.003333
743684,104
47576,500.99932017
738800,200.0
714464,1000
1359204,550
724700,414.002983
741270,500
753470,999.995835
719629,330
171352,869.018274
42822,605.998183
206749,2893.19625
41043,500
743100,500
320733,690.0
743104,330
231655,1750
375495,1999.989999
720531,121.00242
354542,440
745248,1500
867156,500.000833
1361244,200
327317,385
717184,500.0
327235,201.99495
934764,99.9975
745244,446
716484,1687.4
389328,4545.20903792
717166,799.999824
423670,330
1357978,220.007833
44622,220.021166
378766,220
718245,999.99975
318785,20
715025,499
867428,2499.992856
354248,440
389938,601.354884
42216,1499.98629167
876828,450.002083
711895,363
354024,700
709179,500
320933,200
40325,250.990734
746622,1442.992398
721397,99.99663559
1327204,1999.995625
383210,1350
327999,1099.993428
715363,441.0125
714781,20.0005
331510,4600
867764,1000
868478,599.003357
40546,990
714825,600
293398,1598.989122
717978,699.995833
40287,500.000833
744266,801.0
711245,350
334501,549.998365
717190,110
42894,103
1324960,649
714020,1500
740336,301
717780,400
40464,495
744282,350
709840,300
742488,2500
388857,589.997514
388987,900
869576,699.995833
355060,500.004
726747,500
159932,1000
711744,568.997094
1323218,2000
44730,250
1352982,300.005833
729872,800
716345,230
40764,466.093333333
309080,500.000833
315918,399.992307
328800,1441.30262465
315298,300
314663,70.1
160543,200.002856
714043,999.994582
715154,3999.993331
384661,109.986002
707512,4500.23563467
723661,300
867680,600
711625,423.506024096
730076,500
719115,1500
716618,1045
741600,1180.009314
710081,1000
377582,549.999583
331950,684.885126
355320,800
711486,200
386033,549.998365
1325436,700
1339994,1649.985416
740014,100
736414,8180
353260,285.996782
41918,150
332997,699.999714
722699,300
389972,330
712429,200.004
382492,625
317641,420.0084
41863,880
42161,1235.40166667
743106,199.995
712230,299.997286
329960,90
1324766,441.1
1352534,500
42884,1500
1330032,400
42280,1869.980256
384394,198.98830494
719612,1000
726193,1768
738202,329.99175
358600,399.99
868308,440.015666
1328320,1099.913092
737976,275
41077,770
40658,199.9996
721018,3250
712651,1028.5
319951,300.997565
319793,1250.010714
318302,5150.00695471
46865,250
79334,2399.995647
760944,712.497216
711863,270.0
720501,2749.997915
159780,4000
726057,499.975
388219,605
1356512,499.995714
40054,599.995829
710886,500
41575,683.102922
717169,5454.993628
244563,3320.094972
159065,149
725918,380.1
378764,550.011
745798,1000.001666
1361206,449.9875
710260,400
40396,360
41306,1649.998749
955634,550
724778,1400
388442,156
354020,512.693109
41596,1000
378838,540.002749
712485,495
41158,267
739874,200
730115,850
745778,366
380457,400
1116520,500
956238,441.095639
1337752,550
716074,3520
46891,2200.001142
744500,1500
40063,1100
47911,698.666666667
40373,500
50801,220
956930,600
1324872,550
729416,99
379382,439.989
171345,907.003991
741080,190
725601,0.0999999999999
1350538,549.996714
716986,299.996208
719813,1263.915068
1341130,130
711611,279.006358
40167,1365
867182,110
1360062,650
331890,1099.985833
718662,3499.998329
328681,560
717142,989
726549,500
708951,14.997126
51924,269.999165
297673,0.00197500000013
712630,300.005833
379432,949.990428
319691,199.994417
738256,500.004168
710443,550
318645,600
160601,825
40758,880.00005
319442,500.004
44795,825.00667
708828,968.002466
870728,4951.1
328162,355
1358084,4000
722917,600
330020,440.002333
328219,1651.090164
375280,200
384656,3850.00557
709585,360
42474,2090.0
383691,1650
719220,200
42974,474.001483
41939,433.002508
211134,2724.69333333
867456,3784.075
80933,300
387537,660
733440,1166.997491
725365,548.906666667
375374,300
711340,700
738126,1169.3
42683,779.994668
871022,200
720859,1109.998916
724797,1100
709735,1110
716192,200.004
715377,440.00352
1358612,550
297101,37600
320881,499.999875
743600,1100
707535,714.995458
1361640,500
1358026,399.993714
708067,149.99985
707454,201.501629
717324,1999.9995
379196,100
42549,1000
355182,398.999826
708228,2.506604
40545,410.0125
42821,521.053278
42901,1400
171385,500.001625
709868,750
713161,1.1
1332160,880
714542,1925.005207
377521,500
710632,100.002918
81732,100
708949,2124
171476,550
41658,1000
40058,1500
736002,799.99789
387874,1000
42268,1540.0
709603,200.008333
708971,588
724773,400
753308,499
379124,1622
714551,500.01
742178,1000
314445,1899.997497
718114,750
721037,300
1361642,1200
717342,700.000245
739254,163.8875
331690,441.999351
724297,549.99401982
332206,349
1331048,600
1325364,899.9875
1357908,410.0125
1360128,1188
165836,2751.1
40976,500.02370442
307480,500
388164,550
334585,275.006458
723398,495.0099
726731,500.000833
383051,2200
320953,715
718600,711
715386,125.0
869980,299.9997
50736,1000.9899
47760,2199.998332
318425,700
870838,150.003
715194,1500
709245,770
40115,500
318584,805
41089,1000.001666
760654,100
353884,3100.006663
732428,200
1361448,1870
717255,149.1
714872,999.988333
310000,440
80841,500
353602,67
376961,440
353761,949.980836
708822,500.01
1324696,110.0022
159667,3408.4
41563,3000
717260,500
707488,624.998214
725400,551.1
732443,7000
332499,449.9
384314,2703.001001
722646,500
710900,600
308340,180
709617,1268.111076
1323542,1.100022
739526,999.99423
354630,251.9937
377735,1399.999428
723904,238
332835,220.004282
332215,488.395482
385553,125
724477,250.007083
740773,2749.984582
724694,1599.9875
40685,1500
379123,200
311860,440
743212,199.992685
721017,200
710634,550.0001925
40344,338.992494
707931,196.461072
745974,1099.99989
871384,329.987341772
725530,500.0125
42964,500.000175
40577,2860
42012,1000.001666
48468,1264.996728
714382,500
159296,55.006706
714049,224.99593129
956176,2000
165748,1900
201011,1000
716863,550
321537,1100.0
869028,900
711617,1101.1
711433,401.0
956362,1000
715977,2355.00779
355183,510
729484,557.692724
717356,600
123219,900
355044,582
717203,219.999945
311201,9500
385334,799.996645
743222,500
314424,749.9875
725182,300.005833
733334,439.989
740349,3064
211304,3650.002657
1357866,1100
715072,550
374904,500.000833
41040,1000
353241,2100.000832
314518,465
744546,1009.001441
718939,400
868980,345
723702,2000.003332
380335,55
739708,500
711823,301
1360548,791.995412
774398,321.00642
709830,293.373333333
723107,549.999583
381549,844.999384
870166,5610
1357312,549.999583
379188,489.986666667
383916,390
708283,231
42780,3474.575
374823,1100
760576,1002
328239,500
42554,500.004
42228,100.010833
719917,449.9991425
713787,305.005708
376017,1000
708075,202.408273
42736,11749.9781383
711621,301
726479,800
708082,600
719103,67.091656
1325342,499
724185,650
1360126,700
40726,621.998154
717616,300
384378,1099.999166
758576,1650
720152,499.995714
724718,1320.006999
707327,1099.993428
739882,800
707529,300.006
712921,484
387719,198.99995025
713747,500
743740,50
732145,440
742792,200
42267,495
377602,303.005451
741724,200
1360700,2000
742646,299.995735
708981,300
79324,1949.0
725577,219.9945
41497,1249.996428
745040,380
1360934,500
1332110,499.995714
353139,660.002998
317303,500
720757,300
709341,1210
331031,299.9925
714760,599.995001
1347920,200
40310,1700
387896,999.999
40759,373.0875
721220,100.0025
1332004,550
413647,2902
388888,1584
713962,90
318003,1100
41128,500.000833
317599,549.999583
387364,450.002083
1357316,1000
717747,200
252373,1484
384657,220
709078,660
717141,440
41126,440
713150,55
724006,301
1359130,366.004183
916068,200.008333
355051,2199.998332
312602,249.9875
714469,649
722610,6060.992646
41031,600.00021
40909,1800
316157,2200
388180,1100
736212,500
79257,1000
41767,999.99785
741042,329.996416
720466,264
741104,200
423291,500.000935
166160,492.995574
165689,700
80834,5000.00833
41327,100.010833
40970,500.000833
713426,219.995539
708969,220
722018,825.006041
1360222,800
934788,373
385293,14987.5
386933,500
353679,4971.999438
333379,199.995
257808,1100
328803,20
378516,500.004288
41635,45.092206
379993,880
715139,450
710843,170.093664
41720,1254.315308
313900,7025
42708,401
1336356,900
320231,4224.99804
41245,999.9875
713323,317.013878833
243315,460.004276
381588,600
314181,549.999583
914790,550
52702,549.998365
211124,285.007125
48453,330.0066
725529,2500
1361234,330
867502,100
735728,300
719613,330.005083
708924,941.09309806
739144,2500
719781,335
42415,152.974025974
1358528,1000
333520,1350
314912,400
309100,1869.987767
711200,600
377075,684.909568
724557,999.992538
716870,200
739082,400.008
384534,1330.008126
335039,500.999737
381589,100
40793,900
710231,384.990375
708171,880
41095,18626
726201,220
381511,109.989271
714868,734.65
378602,800
388703,439.999868
379922,4455
377664,715
713724,163.9
48499,399.997524
726318,219.9945
709178,1059.3069
378829,599.998333
717591,349.9875
722717,440.002333
45106,200.004
707878,274.988311
389968,1100
42941,149.99625
40575,341
710461,300
1358752,2420.00666667
44814,220
165918,850.103114103
709320,199.995
709961,150
712016,556
41758,2200
716982,650
316839,500
379060,1000
42063,770.000692
79328,500
722697,137.489896
388123,1000
389532,1000.001666
715938,284.905698
730294,129.411764706
41127,1000
709541,441.094117647
740840,330.005083
733122,299.9997
745784,495
317057,247.500479
735774,99.987714
385137,200.0125
719030,1000.0125
388704,130.0000455
711750,400.993428
382811,440
1329736,500
1358310,654.996958
1338282,500
718407,699.999714
744230,299
207181,600
711605,108.333333333
1509600,500
1330216,550.004839
383550,1802.8
904672,300.005833
40574,899.990833
41535,550
354643,250
44729,439.989
166054,550
380453,55.0011
314152,1100
41569,220.007833
79405,1249.9875
707409,980.988808
741734,200
201056,500
955826,440.002333
1325432,400
721378,440.0088
735320,99
739564,3850.010414
1323482,273.89991783
711882,110
378125,1430
40968,465.30604521
40569,330
389332,250
378882,2000
713646,1299
730139,440.002333
708047,99
867400,663
47268,800
718177,699.997568
379973,1420
266712,1000
729843,200
211680,19200.9903995
206657,1000
1358940,2000
716692,400
739244,550
1330722,1299.994166
40822,19301
712561,501.1
165850,699.9993
42208,200
718181,1430
354236,500.000833
42057,1200
717589,219.9945
712963,550
723618,550
319853,3000
44698,659.998914
724585,300
423698,449.99953
42698,400
720372,182.98689592
316778,769.997298
386136,550
726587,199.995
731829,300.005833
743208,199.995
719838,849.992083
714387,220
709254,440
708092,385
707881,440.0125
388720,440.0005045
726630,1149.997916
866598,201
41181,400
725560,100
707788,1000.001666
306320,300.005833
313021,1161.60813289
744486,880
723102,472.995174
385936,500.000833
741916,250
711808,330.0066
1355592,605.002636
717731,330
41745,2075
42841,149.988714
711107,200
723852,200
319574,500.01
718946,250.005
423307,906.397435897
42343,499.995714
711747,69.998691
709177,1999.97544362
52695,1876.059764
746030,199.9999
329050,500
42624,1000.001112
380283,300
381513,199.9991
42623,600
383571,299.997174
712944,438.9
718277,644.0625
710244,1000
726181,100
717000,408
708320,2200
386755,109.99725
47299,2000
1355560,500
1333174,500
332442,199.001592
1345238,12100
318986,1999.9995
723699,650
717019,6.992799
865832,423.002758
354662,858
413551,550
1330010,20.00659
1324738,1048.99912525
42352,100
713706,549.999583
51412,500
722741,500
384594,399.9999
354165,6499.997496
713983,999.98858529
743742,1500.002499
1331030,648.998694
80966,4000
710543,100
316238,2100
716762,659.993666
708260,110
1358690,1400
1330904,259
1358116,1000.005714
379194,660
708207,687.5
51423,1924.995642
1329982,500.000833
718094,1000
353983,550
738242,1150.008714
715307,1000
717614,165
717677,7500
868616,199.999954
380240,174.355641
375961,440
386800,800.00457
377440,1017.5
726660,693
377507,299.9925
42380,299.997286
384795,799.993333
382488,199.995
725647,400.989975
314140,804.306666667
41137,849.999957
41418,350
315134,1430.000429
165803,1439
1361988,500
739044,660
741046,230
725240,1100.0
709251,1780
41987,55
717265,550
377505,550
717300,459.998084
387778,999
379429,1000.003086
1343814,490
741190,400
1329032,460
41699,6999.99714
717920,880.004983
744226,300
389471,311.240963855
171281,200.008333
743980,500
740452,400
40010,1100
330021,750
719575,440
310740,2000
379281,1320
160603,1500.0125
52791,659.996833
320620,289
48473,110.0022
723515,500
1327724,550
710430,660
207362,275
355141,601.0
423668,2000
377332,1500
707957,999.991428
715764,300.997498
712042,220
955604,6000.006333
390027,2500.004165
712288,499.99989
211365,500
378312,200
713063,1099.98862029
386813,385.005251
740728,434.00104
1360740,170.995725
708983,88
710285,1000
211202,2500.00994194
717805,450
709042,399.993714
1361218,199.99805005
41748,1000
955530,500
375494,25.12
41020,1265
1328714,801
721318,500
714972,1500
44628,1140
717967,100
731943,384.9999153
44806,2000
40946,3316.49085
724842,339.5
1357258,200
1361492,500
719113,330
159362,200
709704,1571.9
1360632,543
1328172,7920.001254
306680,659.996833
711864,1064.000066
335261,251
165929,1200.99460732
720530,300.005833
708266,499
385357,1031.24
708093,1870
1361334,1100
720031,1320
713145,220
42980,1653.004488
722463,200
312600,1200
41713,1000.998607
51392,500.000833
718413,500.000833
41361,500.000833
332534,548.897435897
715364,600.025
725640,1375.018957
753424,121
41609,661.090139
355206,400
722860,500
317258,499.995714
1329068,440
1343440,100
724340,1204.49411765
742940,300
742860,399.9936
1352372,999.99978
717689,599.997714
707405,165
716777,343.192578
708966,249.99375
211101,2691.09333333
711286,500.999828
317220,550
744488,450.0125
206765,500.001426
380353,1845
42468,1000.009615
317884,150.006665
868302,136.398985
42033,200
716028,999.999602
1324180,1057.997546
314427,2859.991829
315250,1369.997497
316837,1049
52447,299.9925
40921,1199.989647
956880,500
298137,399.99996
41222,300
738100,450.002083
40513,291
321757,110
725939,325.005208
332816,851.005391
378694,263
1341650,450.002083
382830,1500
1326412,2749
1136884,200
381649,799.99273299
41178,399.9875
718588,500
41011,550
741258,1101.02391477
1326356,550
1361482,350
386795,600
719489,500
1361040,1045
914712,165
50065,1100
327335,450
1329522,14665
709412,400
1361466,760
41439,339.00678
955548,1000
743306,100
1325966,501
331871,750
40734,500.000833
708097,220
354427,549.982828
308001,1100
354680,220
317383,500
328980,1600
710568,200.008333
301046,799.9998
42729,549.996714
753250,600
41659,2213.89871
743228,3340
1362132,500
377016,500
732684,1000
385995,510.00408
867304,1000
730450,2200
42236,782.1
869514,1650.004428
738840,250.00015
1329036,801.0
713980,300
314044,712.8
708743,500.000833
332515,129.9999701
867858,439.998181
387517,800
744176,200
166134,329.990916
375111,250
724224,199.995
718261,1500
709427,803.001774
717538,500
334783,6.016048
711287,600
723187,270
743084,299.991714
1357948,400.003333
739086,660
707649,450
314472,50
381275,345.00276
707351,1099.623077
378828,1100
166277,825
40449,1429
956970,1100
40912,500.000833
717314,500
869042,860
720545,715.995433
720660,299.999925
708473,550
725438,2750.008556
1102736,1300
719379,680.025
306561,684.013562
1325428,499.00419
711640,700
719469,700.002534
711901,50
334461,1099.993428
866158,2800
42273,1500.00417
310480,248.997258
1340016,6500
380794,549.999583
743170,1500.001428
729271,800.993308
778544,1249
318564,363.4
311160,500
868076,450
313081,1400
744002,330
869328,99.99615072
718637,15375.0
738416,40
709616,220
740164,770
958920,990
377777,549.996714
1361918,4999.999998
387757,426.8
738244,220
712170,835.992433
739080,1200
387897,265.9875
331830,771.100722
382351,120.9875
389388,869
206653,1000
707413,653.788235294
46889,659.990422
714477,800
1361464,1000
42238,659.99967
319713,329.99175
42347,500
711518,14.9997888
718321,220
383250,19500
379427,550.012916
308540,549.999583
384735,550.012916
307200,300
724016,5046
715783,520.4
297864,499.995714
51870,199.9998
712384,1650
711568,1429.990916
317802,999.999602
40123,550
1358190,1001
328739,1000
717782,309.00010815
40576,2347.00227
315699,220
41957,2449.9994365
41599,260
201145,299.98659167
710542,1500
327719,299.9925
40274,199.995
314444,149.9875
868900,500
869606,550
733368,1549.987916
713767,440
333045,1199.995428
742324,1299.007122
423327,499.995714
716481,99.9975
729633,1000
386554,400
1358252,55
722804,999.996663
744942,200
735976,6218.755465
376895,500
47774,1100
358583,881.077549
711825,200
301036,150
41464,500.000882
41313,550
42828,599.994572
741408,600
744442,220
745566,39.999
385515,500
204920,1087.89967363
710889,800
760578,100
709063,400.003333
383532,1100.013929
717817,4500
708225,660
314169,1304.48717949
707406,150.996884
719138,825
332615,385.003708
707533,440
1361552,938.293333333
738960,440
713284,500
388135,600
40064,2948.0
1360270,499.995714
384754,1000
311580,911.003934
51383,330
741954,550
735322,400.003333
42557,763.007591
708541,89.0
46306,3081.30588235
718630,381.003808
1360768,600
723108,99.9975
1351046,3100
760832,275
729881,500
716338,550
724097,1000.00105
1325918,5500
158988,600
708204,2501
334602,1509.2
79305,1350.0
52816,799.987428
379400,500.000833
50759,542
353622,11000
315296,500
710238,150
379996,410
377770,500.004486
1361566,824.992708
740968,550
743712,410
41573,454.999873
867436,189.99525
204980,395.991599
378147,400.00083
724157,545.999683
381257,534
159565,1999.997142
42666,600
292815,250.00375
333681,500
709894,2000
41816,500
327457,499.997115
1358970,1949.996176
870084,369.01814194
1337384,440
319676,1001
375960,801
718019,299.997
709763,221.1
377707,1950
41829,499.00998
867892,400.003333
321113,101
724428,3000
380859,1320
744932,2999.98928529
731909,264
1330376,3081.1
724187,7700
313802,1500
160300,6749.9983125
711785,200
40045,501
314260,298.105962
423740,249.9999375
1357280,1000
207001,149.975
707573,30000.0
382188,2886.4
936814,660
711564,500
1099102,910.003916
708935,450
387376,400
1331948,1100.007714
737324,226
48487,300
711125,199.008358
423470,200.008333
389570,1000
1361430,1458
160061,440
707933,1099.999166
708979,1499.989166
719385,5000
744542,625.997683
719892,1400
708600,660
711095,400
310360,0.00399999999991
161964,300
711162,205.7
747678,1155
714050,1154.997791
711943,636
378641,100
714162,212.96803653
327801,1300
1324748,300
1338284,1500
166268,18106
42547,605.0009387
171524,670
40931,599.998333
709500,550
42282,500
327859,700.01315833
327804,0.00330199999735
312583,500
41644,894.306666667
1337940,3070
710043,1849.994496
388154,300.0
1353888,3519.99897
1328616,1190
1331738,250
353940,399.993714
334722,500.00046804
718698,1000.001666
717447,734.25
799238,440.000154
741048,1000
708261,100
41133,1000.001666
739090,400.003333
312160,500
720579,0.00791533333995
377324,299.991714
328901,1700
1334168,935
717690,440.015666
717564,2104.987374
1323840,800
40405,7462.4
738692,148.14582
732208,600
42272,13365.995886
716657,500
354748,399.989311
711476,300.005833
708760,661.094117647
724774,1100.007714
718119,1999.997142
718473,250
1342298,200
713464,592.997574
332957,1451.000448
42194,439.994514
171048,900
720997,200.004
41486,1000
741208,179
165903,219.999945
40707,1020.001166
320175,799.99976
328700,1000
1358172,500
48417,2200
720427,600.998308
867762,210
707873,330.0066
724617,360.000075
353419,500.0
48420,599.998333
742754,500
1325532,825
740094,351
296321,1000.001666
329758,550
708525,769.994083
735328,400
1358760,799.993333
725067,349.791255
353222,99.002673
722130,500
41312,1000
712362,399.993714
41141,200.004
753434,325.5
739768,110
329638,899.99427404
732139,1643.118921
1357188,200.004
708468,1066.682065
379038,500.000833
1336448,3250.007856
51341,1000
41029,1000
331732,660
42432,499.000858
48491,500.01
1326402,200
867280,395.993634
211123,508.72434531
710964,500
718442,2018.49333333
1327670,750
710202,400.38999
712204,1500
712212,1099.989169
714701,3600
40042,1499.999403
735586,109.987914
377059,660
423295,1155
40819,880.004666
40850,1289.05333333
745128,535
381547,500.990119
718416,667
869536,1198.996691
40718,280.993888
374924,2200
1323164,330
724579,239.995289
740106,2500
41796,800.006666
711131,649.997083
738184,493.896158
42271,825.006041
708878,299.995832
354799,500.000833
42674,2099.995831
721117,550
211273,960
722441,550
955820,200
1343554,440
327340,3026.09756098
1360870,499.995714
710620,549.994739
718212,100
713462,1210.003018
731939,714
742080,500
1360938,4999.994997
716418,299.005858
708013,1000.001666
729871,549.999583
1328324,1500
711127,210.093333333
380664,1000
380854,1000.001666
42342,2246.0
387520,550.0044
719495,500
735762,1100
1328288,366.226666667
867774,600
327234,1150
723245,500
183146,1500
423471,2099.987499
42545,700
171094,1156.013515
374886,1099.002275
1362030,1773.17398379
1360610,438.906666667
390068,1000
738884,3125
291485,3000
41512,4400.00154
380593,499.99992
1328420,386.097014
721038,400
718668,300
1352710,490.035078
721620,400.00014
742794,550
707805,110
710965,430
1098138,9350.0
354660,200.0125
740328,1225
40015,401
718220,440.0088
41585,1399.98631667
1357364,693
388254,850
761176,1100
736564,200
745966,299.9925
724517,200.005
41428,1400.004999
869158,201.025
296879,400.003333
743520,150.0
1362154,1000
713522,99.9975
171324,999.988333
707980,550
330515,500
870610,0.58823529412
709272,500
717336,21.446144
1361188,500
740096,500
725257,715.999821
867398,155.094117647
211460,700
1361362,1099.999166
377382,1699.9875
378831,291.491544
725382,285.99285
719286,100
714386,1000
720581,222.00444
41476,1501
725498,800.0125
711971,1428.910943
737490,1000
41608,1100
738120,1869.993249
308600,400.0108
715064,166.096685
724502,600
711126,1100
314479,220
729403,1000.005714
1357208,3362.887654
389754,2000
1326134,1699.991142
743226,937.5
709957,400.003333
711438,300
1328800,1000
716893,357.15
312120,500
717693,650
720672,900.004166
40998,700
41820,330
708986,700.01129111
40048,550
40394,500.01
717826,400
380295,200.007262
318736,399.998235
1361518,924
41165,100.0025
709863,300.005833
386776,330
50698,1277.02554
387233,350
298014,400.003333
709741,5100
166162,1000.001666
726563,12200
717281,200.008333
715028,500
41506,600.011666
355221,500.000833
742620,100.0125
707739,55
720179,761
44665,1000.01211471
47611,500
386893,500
378296,400.003333
712742,300.0075
744150,462
746184,1000.005714
378081,500.003813
42704,1650
870630,99.999978
722200,660
1361156,300.996665
713701,2199.986856
41420,500.000833
726664,900
715589,165
709180,999.991428
211435,1000
749634,196
712180,220
869758,300
316838,500
383350,549.999583
719040,178.203564
739138,613.997983
375240,200.004
707453,400
321615,499.990428
42413,312
713723,100
732134,500
738138,674.999325
314682,900
746706,1308.993941
353879,750.000714
165511,799.992511
42188,999.988333
41237,100
50757,601
955620,500
321173,112.210913
40661,200
171359,500
724897,69.99825
715035,166.1
712741,3299.99901
1358196,660
778282,650.001668
41776,699.999714
713620,300
319671,1664.50034
1360660,1815.007957
866040,1320
297516,1100
717354,400.98837564
42301,500
719814,99
707888,599.999615
1328440,667
735184,799.990515
1352692,550
719348,550
725163,300
743482,1500.002499
1343370,450
722938,625
718471,77
717917,200
710441,2919.9993284
41687,1192.410189
1360490,500
374943,549.996714
40489,2198.9
717400,500
41388,850
714362,380
868186,2000
210236,1500
720818,550
318468,660.0132
309540,250.007083
1362222,499.99710475
755426,199.995
319311,749.997858
725078,577.51155
1330028,997.857543
413670,799.995479
332817,1399.996703
740120,1100
716138,1599.998496
42242,1500
723264,500
377181,300
726203,1999.989999
316437,3733.999981
171043,1114.005831
711224,330
760950,201
711464,561.652625
719821,2305
375275,108.907725
211336,550
327397,500
378798,300.01108111
315997,272
916386,7499.994169
388136,1080
709170,660.009084
248990,1042.996668
736172,1500.0
378759,440
42930,823.880892
741092,500
1097828,1499.38526447
332055,715
160513,1441
1354802,400
740330,200.008333
313641,1376.72
708469,549.998365
729433,100
707546,1099.999166
165652,2199.998332
716399,110
1358496,2000
